Fixed Overall Qtr Count ,Fraud,Quarter,Report Type,State Name,Year,Fixed State Type,Overall # of Reports by Type QTR,State Fraud/Other Count
406911,Other,2,Other,Wyoming,2021,295,406911,295
492886,Fraud,1,Fraud,Tennessee,2022,7798,492886,7798
729337,Fraud,3,Fraud,Delaware,2021,1789,729337,1789
360304,Fraud,1,Fraud,Missouri,2018,5323,360304,5323
253567,Other,2,Other,Massachusetts,2019,3210,253567,3210
648197,Fraud,3,Fraud,Missouri,2020,9375,648197,9375
492886,Fraud,1,Fraud,Connecticut,2022,4195,492886,4195
729337,Fraud,3,Fraud,Colorado,2021,11739,729337,11739
729718,Fraud,2,Fraud,North Carolina,2021,17414,729718,17414
406911,Other,2,Other,Utah,2021,1958,406911,1958
573651,Fraud,4,Fraud,Alabama,2021,5620,573651,5620
535536,Fraud,2,Fraud,Virginia,2019,11113,535536,11113
529166,Fraud,3,Fraud,Oregon,2019,7404,529166,7404
320281,Other,1,Other,Delaware,2018,1035,320281,1035
328392,Other,1,Other,Idaho,2022,816,328392,816
0,IDT,2,Identity Theft,Wyoming,2018,0,0,0
535536,Fraud,2,Fraud,New Mexico,2019,2607,535536,2607
535536,Fraud,2,Fraud,Tennessee,2019,8766,535536,8766
399061,Fraud,3,Fraud,Delaware,2018,1059,399061,1059
729718,Fraud,2,Fraud,Virginia,2021,15209,729718,15209
360304,Fraud,1,Fraud,Kansas,2018,2527,360304,2527
535536,Fraud,2,Fraud,Louisiana,2019,4560,535536,4560
336713,Other,3,Other,District of Columbia,2020,1062,336713,1062
729337,Fraud,3,Fraud,New York,2021,30305,729337,30305
600629,Fraud,2,Fraud,North Dakota,2020,669,600629,669
406911,Other,2,Other,Louisiana,2021,10233,406911,10233
729337,Fraud,3,Fraud,New Jersey,2021,13471,729337,13471
305963,Other,2,Other,Montana,2020,452,305963,452
336868,Other,4,Other,New Jersey,2021,9966,336868,9966
600629,Fraud,2,Fraud,Missouri,2020,8446,600629,8446
492886,Fraud,1,Fraud,Oregon,2022,5929,492886,5929
413575,Fraud,1,Fraud,Nevada,2019,3880,413575,3880
336713,Other,3,Other,Hawaii,2020,717,336713,717
413575,Fraud,1,Fraud,Ohio,2019,11788,413575,11788
263547,Other,1,Other,Nebraska,2020,727,263547,727
600629,Fraud,2,Fraud,California,2020,59817,600629,59817
328392,Other,1,Other,Rhode Island,2022,759,328392,759
336868,Other,4,Other,Pennsylvania,2021,17645,336868,17645
406911,Other,2,Other,Delaware,2021,1630,406911,1630
322678,Other,2,Other,Puerto Rico,2018,373,322678,373
253567,Other,2,Other,Georgia,2019,11865,253567,11865
624173,Fraud,4,Fraud,North Dakota,2020,865,624173,865
360304,Fraud,1,Fraud,Iowa,2018,2461,360304,2461
263547,Other,1,Other,Michigan,2020,5331,263547,5331
413841,Other,1,Other,Alabama,2021,8412,413841,8412
600629,Fraud,2,Fraud,Hawaii,2020,2036,600629,2036
648197,Fraud,3,Fraud,South Carolina,2020,8213,648197,8213
360304,Fraud,1,Fraud,Mississippi,2018,2251,360304,2251
360718,Other,4,Other,Michigan,2020,6859,360718,6859
336713,Other,3,Other,Georgia,2020,16273,336713,16273
383241,Fraud,4,Fraud,New Hampshire,2018,1325,383241,1325
492886,Fraud,1,Fraud,Utah,2022,4061,492886,4061
600629,Fraud,2,Fraud,South Dakota,2020,769,600629,769
648197,Fraud,3,Fraud,Kentucky,2020,5996,648197,5996
403773,Fraud,4,Fraud,Michigan,2019,9479,403773,9479
535536,Fraud,2,Fraud,Oregon,2019,7016,535536,7016
250155,Other,4,Other,Massachusetts,2018,3255,250155,3255
253567,Other,2,Other,Wisconsin,2019,2720,253567,2720
310369,Other,3,Other,Oregon,2018,2258,310369,2258
831544,Fraud,1,Fraud,Virginia,2021,18755,831544,18755
624173,Fraud,4,Fraud,Mississippi,2020,3404,624173,3404
535536,Fraud,2,Fraud,New Hampshire,2019,1749,535536,1749
230049,Other,1,Other,Arkansas,2019,1317,230049,1317
403773,Fraud,4,Fraud,Minnesota,2019,5608,403773,5608
230049,Other,1,Other,Oregon,2019,1908,230049,1908
380279,Fraud,2,Fraud,Massachusetts,2018,5683,380279,5683
320281,Other,1,Other,South Dakota,2018,239,320281,239
336868,Other,4,Other,Hawaii,2021,601,336868,601
320281,Other,1,Other,Nevada,2018,3230,320281,3230
624173,Fraud,4,Fraud,Arizona,2020,11975,624173,11975
320281,Other,1,Other,Kansas,2018,1579,320281,1579
729337,Fraud,3,Fraud,Kansas,2021,4230,729337,4230
380279,Fraud,2,Fraud,Virginia,2018,8216,380279,8216
236641,Other,4,Other,Connecticut,2019,2220,236641,2220
435820,Fraud,1,Fraud,Idaho,2020,1779,435820,1779
406911,Other,2,Other,Nebraska,2021,820,406911,820
328392,Other,1,Other,Puerto Rico,2022,1004,328392,1004
380279,Fraud,2,Fraud,South Dakota,2018,590,380279,590
535536,Fraud,2,Fraud,Hawaii,2019,1600,535536,1600
399061,Fraud,3,Fraud,Louisiana,2018,4121,399061,4121
729718,Fraud,2,Fraud,Texas,2021,45837,729718,45837
624173,Fraud,4,Fraud,Pennsylvania,2020,20047,624173,20047
320281,Other,1,Other,Hawaii,2018,571,320281,571
236641,Other,4,Other,Tennessee,2019,4326,236641,4326
535536,Fraud,2,Fraud,Delaware,2019,1491,535536,1491
406911,Other,2,Other,Mississippi,2021,3453,406911,3453
403773,Fraud,4,Fraud,Idaho,2019,1545,403773,1545
263547,Other,1,Other,New Jersey,2020,6702,263547,6702
248549,Other,3,Other,Tennessee,2019,4592,248549,4592
328392,Other,1,Other,New York,2022,18002,328392,18002
248549,Other,3,Other,West Virginia,2019,820,248549,820
529166,Fraud,3,Fraud,Maine,2019,1501,529166,1501
360304,Fraud,1,Fraud,Louisiana,2018,2992,360304,2992
435820,Fraud,1,Fraud,Georgia,2020,11594,435820,11594
248549,Other,3,Other,Maryland,2019,5019,248549,5019
729337,Fraud,3,Fraud,District of Columbia,2021,1835,729337,1835
250155,Other,4,Other,Wyoming,2018,206,250155,206
529166,Fraud,3,Fraud,North Dakota,2019,594,529166,594
322678,Other,2,Other,Utah,2018,1458,322678,1458
831544,Fraud,1,Fraud,Florida,2021,46757,831544,46757
250155,Other,4,Other,Massachusetts,2018,3255,250155,3255
831544,Fraud,1,Fraud,Indiana,2021,12626,831544,12626
305963,Other,2,Other,Pennsylvania,2020,9809,305963,9809
831544,Fraud,1,Fraud,North Carolina,2021,19453,831544,19453
403773,Fraud,4,Fraud,Vermont,2019,561,403773,561
305963,Other,2,Other,Nebraska,2020,784,305963,784
413575,Fraud,1,Fraud,Arizona,2019,7496,413575,7496
573651,Fraud,4,Fraud,District of Columbia,2021,1325,573651,1325
248549,Other,3,Other,Montana,2019,445,248549,445
263547,Other,1,Other,Florida,2020,26122,263547,26122
230049,Other,1,Other,Tennessee,2019,4325,230049,4325
360304,Fraud,1,Fraud,Massachusetts,2018,5255,360304,5255
383241,Fraud,4,Fraud,Utah,2018,2473,383241,2473
729337,Fraud,3,Fraud,Massachusetts,2021,10781,729337,10781
328392,Other,1,Other,Mississippi,2022,2615,328392,2615
399061,Fraud,3,Fraud,District of Columbia,2018,1059,399061,1059
492886,Fraud,1,Fraud,New Hampshire,2022,1664,492886,1664
403773,Fraud,4,Fraud,New Mexico,2019,2069,403773,2069
322678,Other,2,Other,Massachusetts,2018,4097,322678,4097
305963,Other,2,Other,Virginia,2020,6973,305963,6973
399061,Fraud,3,Fraud,Florida,2018,23787,399061,23787
535536,Fraud,2,Fraud,Nevada,2019,5585,535536,5585
413575,Fraud,1,Fraud,Tennessee,2019,7004,413575,7004
236641,Other,4,Other,Oregon,2019,1983,236641,1983
406911,Other,2,Other,Tennessee,2021,10630,406911,10630
250155,Other,4,Other,Colorado,2018,3651,250155,3651
310369,Other,3,Other,Ohio,2018,9296,310369,9296
729718,Fraud,2,Fraud,North Dakota,2021,925,729718,925
535536,Fraud,2,Fraud,Vermont,2019,673,535536,673
0,IDT,3,Identity Theft,Arkansas,2020,0,0,0
403773,Fraud,4,Fraud,Alabama,2019,4567,403773,4567
322678,Other,2,Other,Montana,2018,421,322678,421
600629,Fraud,2,Fraud,Nebraska,2020,2328,600629,2328
624173,Fraud,4,Fraud,Florida,2020,37340,624173,37340
413575,Fraud,1,Fraud,New York,2019,22462,413575,22462
328392,Other,1,Other,Colorado,2022,4527,328392,4527
831544,Fraud,1,Fraud,South Dakota,2021,1154,831544,1154
535536,Fraud,2,Fraud,Nebraska,2019,2198,535536,2198
310369,Other,3,Other,Arkansas,2018,1766,310369,1766
492886,Fraud,1,Fraud,Indiana,2022,7288,492886,7288
729337,Fraud,3,Fraud,Minnesota,2021,8019,729337,8019
831544,Fraud,1,Fraud,Maryland,2021,14249,831544,14249
529166,Fraud,3,Fraud,Oklahoma,2019,4154,529166,4154
320281,Other,1,Other,New York,2018,14622,320281,14622
383241,Fraud,4,Fraud,Kentucky,2018,3842,383241,3842
729337,Fraud,3,Fraud,Puerto Rico,2021,1053,729337,1053
263547,Other,1,Other,Nevada,2020,3423,263547,3423
250155,Other,4,Other,Rhode Island,2018,680,250155,680
360718,Other,4,Other,Delaware,2020,1285,360718,1285
380279,Fraud,2,Fraud,Florida,2018,22166,380279,22166
336868,Other,4,Other,Florida,2021,31567,336868,31567
230049,Other,1,Other,North Carolina,2019,6906,230049,6906
253567,Other,2,Other,Florida,2019,22962,253567,22962
492886,Fraud,1,Fraud,Mississippi,2022,2416,492886,2416
624173,Fraud,4,Fraud,Montana,2020,1535,624173,1535
399061,Fraud,3,Fraud,District of Columbia,2018,1059,399061,1059
336713,Other,3,Other,Minnesota,2020,3066,336713,3066
624173,Fraud,4,Fraud,California,2020,55785,624173,55785
360304,Fraud,1,Fraud,Georgia,2018,8537,360304,8537
336713,Other,3,Other,Oklahoma,2020,2176,336713,2176
360718,Other,4,Other,Maine,2020,757,360718,757
648197,Fraud,3,Fraud,Kentucky,2020,5996,648197,5996
415398,Other,3,Other,Michigan,2021,8403,415398,8403
413841,Other,1,Other,Oregon,2021,3058,413841,3058
250155,Other,4,Other,Minnesota,2018,2298,250155,2298
322678,Other,2,Other,Virginia,2018,6887,322678,6887
399061,Fraud,3,Fraud,California,2018,34229,399061,34229
248549,Other,3,Other,Colorado,2019,3793,248549,3793
492886,Fraud,1,Fraud,Tennessee,2022,7798,492886,7798
336713,Other,3,Other,Connecticut,2020,2784,336713,2784
360304,Fraud,1,Fraud,Indiana,2018,5089,360304,5089
831544,Fraud,1,Fraud,Indiana,2021,12626,831544,12626
413575,Fraud,1,Fraud,New Mexico,2019,1894,413575,1894
413841,Other,1,Other,Maine,2021,840,413841,840
729718,Fraud,2,Fraud,Michigan,2021,15752,729718,15752
0,IDT,4,Identity Theft,Rhode Island,2018,0,0,0
230049,Other,1,Other,Nebraska,2019,626,230049,626
253567,Other,2,Other,Virginia,2019,5820,253567,5820
305963,Other,2,Other,California,2020,31561,305963,31561
310369,Other,3,Other,South Carolina,2018,4977,310369,4977
0,IDT,3,Identity Theft,Pennsylvania,2019,0,0,0
0,IDT,1,Identity Theft,Indiana,2022,0,0,0
406911,Other,2,Other,New Mexico,2021,1336,406911,1336
383241,Fraud,4,Fraud,Maryland,2018,6333,383241,6333
413841,Other,1,Other,Oregon,2021,3058,413841,3058
336713,Other,3,Other,Nebraska,2020,934,336713,934
413841,Other,1,Other,New Jersey,2021,12054,413841,12054
383241,Fraud,4,Fraud,Indiana,2018,5643,383241,5643
403773,Fraud,4,Fraud,Kentucky,2019,4092,403773,4092
380279,Fraud,2,Fraud,Oregon,2018,4439,380279,4439
328392,Other,1,Other,Georgia,2022,18894,328392,18894
236641,Other,4,Other,Ohio,2019,7354,236641,7354
729337,Fraud,3,Fraud,Illinois,2021,21135,729337,21135
831544,Fraud,1,Fraud,New Mexico,2021,4251,831544,4251
0,IDT,1,Identity Theft,Georgia,2021,0,0,0
360718,Other,4,Other,New Mexico,2020,1276,360718,1276
403773,Fraud,4,Fraud,District of Columbia,2019,1018,403773,1018
573651,Fraud,4,Fraud,Virginia,2021,12136,573651,12136
250155,Other,4,Other,Kentucky,2018,2240,250155,2240
328392,Other,1,Other,Washington,2022,4530,328392,4530
250155,Other,4,Other,Florida,2018,24102,250155,24102
305963,Other,2,Other,West Virginia,2020,953,305963,953
360304,Fraud,1,Fraud,New Hampshire,2018,1127,360304,1127
535536,Fraud,2,Fraud,Illinois,2019,14422,535536,14422
415398,Other,3,Other,South Dakota,2021,280,415398,280
336868,Other,4,Other,Massachusetts,2021,4813,336868,4813
729718,Fraud,2,Fraud,Arkansas,2021,4327,729718,4327
535536,Fraud,2,Fraud,Alabama,2019,5893,535536,5893
0,IDT,1,Identity Theft,North Carolina,2019,0,0,0
305963,Other,2,Other,Pennsylvania,2020,9809,305963,9809
310369,Other,3,Other,Missouri,2018,5015,310369,5015
729337,Fraud,3,Fraud,Rhode Island,2021,1574,729337,1574
310369,Other,3,Other,Alabama,2018,4526,310369,4526
305963,Other,2,Other,Virginia,2020,6973,305963,6973
403773,Fraud,4,Fraud,Arkansas,2019,2523,403773,2523
406911,Other,2,Other,Vermont,2021,337,406911,337
0,IDT,2,Identity Theft,Iowa,2018,0,0,0
729718,Fraud,2,Fraud,California,2021,64748,729718,64748
413575,Fraud,1,Fraud,Tennessee,2019,7004,413575,7004
403773,Fraud,4,Fraud,Mississippi,2019,2446,403773,2446
248549,Other,3,Other,New Mexico,2019,1022,248549,1022
336868,Other,4,Other,Virginia,2021,8065,336868,8065
305963,Other,2,Other,Louisiana,2020,4044,305963,4044
0,IDT,1,Identity Theft,North Dakota,2020,0,0,0
831544,Fraud,1,Fraud,Idaho,2021,3234,831544,3234
529166,Fraud,3,Fraud,Puerto Rico,2019,720,529166,720
415398,Other,3,Other,Idaho,2021,916,415398,916
573651,Fraud,4,Fraud,Utah,2021,4020,573651,4020
305963,Other,2,Other,Nebraska,2020,784,305963,784
406911,Other,2,Other,California,2021,40933,406911,40933
492886,Fraud,1,Fraud,Arkansas,2022,2845,492886,2845
305963,Other,2,Other,Mississippi,2020,1956,305963,1956
729337,Fraud,3,Fraud,Virginia,2021,14998,729337,14998
729337,Fraud,3,Fraud,Florida,2021,40664,729337,40664
415398,Other,3,Other,Kentucky,2021,2778,415398,2778
305963,Other,2,Other,Hawaii,2020,746,305963,746
336713,Other,3,Other,Ohio,2020,9727,336713,9727
492886,Fraud,1,Fraud,New Mexico,2022,2572,492886,2572
380279,Fraud,2,Fraud,South Dakota,2018,590,380279,590
305963,Other,2,Other,Massachusetts,2020,4717,305963,4717
0,IDT,4,Identity Theft,Maine,2018,0,0,0
624173,Fraud,4,Fraud,Vermont,2020,991,624173,991
322678,Other,2,Other,Iowa,2018,1075,322678,1075
573651,Fraud,4,Fraud,Colorado,2021,9851,573651,9851
305963,Other,2,Other,North Carolina,2020,8187,305963,8187
415398,Other,3,Other,Maryland,2021,10900,415398,10900
336868,Other,4,Other,Arkansas,2021,1897,336868,1897
573651,Fraud,4,Fraud,North Carolina,2021,12885,573651,12885
0,IDT,4,Identity Theft,Pennsylvania,2018,0,0,0
648197,Fraud,3,Fraud,Illinois,2020,17977,648197,17977
310369,Other,3,Other,District of Columbia,2018,1026,310369,1026
248549,Other,3,Other,Iowa,2019,1126,248549,1126
413575,Fraud,1,Fraud,Nebraska,2019,1619,413575,1619
831544,Fraud,1,Fraud,Maine,2021,2707,831544,2707
322678,Other,2,Other,North Carolina,2018,8066,322678,8066
406911,Other,2,Other,Oregon,2021,2646,406911,2646
403773,Fraud,4,Fraud,Tennessee,2019,6687,403773,6687
310369,Other,3,Other,Missouri,2018,5015,310369,5015
310369,Other,3,Other,Maryland,2018,5525,310369,5525
729337,Fraud,3,Fraud,Virginia,2021,14998,729337,14998
535536,Fraud,2,Fraud,Connecticut,2019,4226,535536,4226
403773,Fraud,4,Fraud,Nebraska,2019,1625,403773,1625
403773,Fraud,4,Fraud,Wisconsin,2019,5517,403773,5517
248549,Other,3,Other,Illinois,2019,8112,248549,8112
248549,Other,3,Other,Hawaii,2019,646,248549,646
600629,Fraud,2,Fraud,New Jersey,2020,13014,600629,13014
403773,Fraud,4,Fraud,District of Columbia,2019,1018,403773,1018
529166,Fraud,3,Fraud,Alabama,2019,6083,529166,6083
253567,Other,2,Other,Mississippi,2019,1590,253567,1590
529166,Fraud,3,Fraud,Minnesota,2019,6698,529166,6698
492886,Fraud,1,Fraud,Louisiana,2022,4954,492886,4954
403773,Fraud,4,Fraud,Washington,2019,8156,403773,8156
336713,Other,3,Other,Nevada,2020,4190,336713,4190
573651,Fraud,4,Fraud,Puerto Rico,2021,650,573651,650
310369,Other,3,Other,Illinois,2018,9043,310369,9043
831544,Fraud,1,Fraud,South Dakota,2021,1154,831544,1154
322678,Other,2,Other,New Mexico,2018,1643,322678,1643
236641,Other,4,Other,Minnesota,2019,2449,236641,2449
310369,Other,3,Other,Minnesota,2018,2674,310369,2674
336713,Other,3,Other,Minnesota,2020,3066,336713,3066
535536,Fraud,2,Fraud,Pennsylvania,2019,16258,535536,16258
435820,Fraud,1,Fraud,Florida,2020,27083,435820,27083
573651,Fraud,4,Fraud,Kansas,2021,3203,573651,3203
831544,Fraud,1,Fraud,Illinois,2021,23809,831544,23809
403773,Fraud,4,Fraud,Texas,2019,25480,403773,25480
406911,Other,2,Other,Michigan,2021,7508,406911,7508
413841,Other,1,Other,South Carolina,2021,6997,413841,6997
360304,Fraud,1,Fraud,Oregon,2018,4211,360304,4211
322678,Other,2,Other,Nebraska,2018,726,322678,726
399061,Fraud,3,Fraud,New Mexico,2018,2195,399061,2195
248549,Other,3,Other,Texas,2019,19894,248549,19894
413575,Fraud,1,Fraud,District of Columbia,2019,1124,413575,1124
529166,Fraud,3,Fraud,Minnesota,2019,6698,529166,6698
529166,Fraud,3,Fraud,Ohio,2019,14497,529166,14497
305963,Other,2,Other,Maine,2020,737,305963,737
322678,Other,2,Other,Colorado,2018,4556,322678,4556
336868,Other,4,Other,Vermont,2021,246,336868,246
648197,Fraud,3,Fraud,Idaho,2020,2304,648197,2304
230049,Other,1,Other,Kentucky,2019,1994,230049,1994
729718,Fraud,2,Fraud,Indiana,2021,10626,729718,10626
305963,Other,2,Other,Hawaii,2020,746,305963,746
236641,Other,4,Other,New York,2019,13307,236641,13307
320281,Other,1,Other,Maryland,2018,5962,320281,5962
322678,Other,2,Other,Florida,2018,36970,322678,36970
415398,Other,3,Other,Rhode Island,2021,960,415398,960
0,IDT,1,Identity Theft,Illinois,2018,0,0,0
328392,Other,1,Other,New Mexico,2022,1081,328392,1081
831544,Fraud,1,Fraud,Indiana,2021,12626,831544,12626
415398,Other,3,Other,Virginia,2021,9490,415398,9490
535536,Fraud,2,Fraud,Washington,2019,11884,535536,11884
305963,Other,2,Other,Illinois,2020,9712,305963,9712
320281,Other,1,Other,Pennsylvania,2018,10434,320281,10434
399061,Fraud,3,Fraud,Alaska,2018,641,399061,641
360718,Other,4,Other,Illinois,2020,15972,360718,15972
305963,Other,2,Other,Alaska,2020,278,305963,278
253567,Other,2,Other,Arkansas,2019,1482,253567,1482
729718,Fraud,2,Fraud,Hawaii,2021,2360,729718,2360
250155,Other,4,Other,Hawaii,2018,569,250155,569
380279,Fraud,2,Fraud,Oregon,2018,4439,380279,4439
492886,Fraud,1,Fraud,New York,2022,22854,492886,22854
413841,Other,1,Other,Oregon,2021,3058,413841,3058
435820,Fraud,1,Fraud,Indiana,2020,6316,435820,6316
492886,Fraud,1,Fraud,Nebraska,2022,1972,492886,1972
435820,Fraud,1,Fraud,Montana,2020,1159,435820,1159
600629,Fraud,2,Fraud,Iowa,2020,3221,600629,3221
380279,Fraud,2,Fraud,Florida,2018,22166,380279,22166
413575,Fraud,1,Fraud,Minnesota,2019,5446,413575,5446
413841,Other,1,Other,Alabama,2021,8412,413841,8412
336713,Other,3,Other,Michigan,2020,6709,336713,6709
336713,Other,3,Other,Vermont,2020,343,336713,343
360718,Other,4,Other,Tennessee,2020,8185,360718,8185
573651,Fraud,4,Fraud,Nevada,2021,5121,573651,5121
383241,Fraud,4,Fraud,Montana,2018,1088,383241,1088
624173,Fraud,4,Fraud,Hawaii,2020,2039,624173,2039
322678,Other,2,Other,Hawaii,2018,657,322678,657
403773,Fraud,4,Fraud,New Jersey,2019,8080,403773,8080
253567,Other,2,Other,Maryland,2019,5167,253567,5167
399061,Fraud,3,Fraud,Nevada,2018,4157,399061,4157
263547,Other,1,Other,Delaware,2020,923,263547,923
328392,Other,1,Other,Vermont,2022,274,328392,274
360304,Fraud,1,Fraud,Arizona,2018,6958,360304,6958
535536,Fraud,2,Fraud,New Hampshire,2019,1749,535536,1749
320281,Other,1,Other,Nebraska,2018,702,320281,702
729337,Fraud,3,Fraud,Maine,2021,1972,729337,1972
413575,Fraud,1,Fraud,Indiana,2019,6135,413575,6135
380279,Fraud,2,Fraud,Tennessee,2018,6281,380279,6281
236641,Other,4,Other,South Dakota,2019,253,236641,253
320281,Other,1,Other,West Virginia,2018,678,320281,678
413575,Fraud,1,Fraud,California,2019,37446,413575,37446
310369,Other,3,Other,West Virginia,2018,723,310369,723
263547,Other,1,Other,Massachusetts,2020,3824,263547,3824
380279,Fraud,2,Fraud,Minnesota,2018,4838,380279,4838
0,IDT,2,Identity Theft,California,2018,0,0,0
729337,Fraud,3,Fraud,Alaska,2021,1376,729337,1376
360718,Other,4,Other,New Mexico,2020,1276,360718,1276
360304,Fraud,1,Fraud,New Hampshire,2018,1127,360304,1127
383241,Fraud,4,Fraud,New Mexico,2018,1968,383241,1968
230049,Other,1,Other,Utah,2019,1656,230049,1656
336713,Other,3,Other,Vermont,2020,343,336713,343
383241,Fraud,4,Fraud,Alaska,2018,615,383241,615
831544,Fraud,1,Fraud,Iowa,2021,4745,831544,4745
729337,Fraud,3,Fraud,Hawaii,2021,2555,729337,2555
336868,Other,4,Other,Maine,2021,566,336868,566
0,IDT,1,Identity Theft,Arizona,2019,0,0,0
648197,Fraud,3,Fraud,Alaska,2020,1175,648197,1175
360718,Other,4,Other,North Carolina,2020,10208,360718,10208
380279,Fraud,2,Fraud,Puerto Rico,2018,417,380279,417
320281,Other,1,Other,Maine,2018,555,320281,555
360304,Fraud,1,Fraud,Oregon,2018,4211,360304,4211
360304,Fraud,1,Fraud,Idaho,2018,1637,360304,1637
648197,Fraud,3,Fraud,Arkansas,2020,3884,648197,3884
415398,Other,3,Other,Kansas,2021,1649,415398,1649
248549,Other,3,Other,Virginia,2019,5772,248549,5772
729337,Fraud,3,Fraud,Alaska,2021,1376,729337,1376
831544,Fraud,1,Fraud,Colorado,2021,13697,831544,13697
729337,Fraud,3,Fraud,Illinois,2021,21135,729337,21135
310369,Other,3,Other,California,2018,35146,310369,35146
413575,Fraud,1,Fraud,Nebraska,2019,1619,413575,1619
236641,Other,4,Other,New Jersey,2019,6085,236641,6085
406911,Other,2,Other,West Virginia,2021,1102,406911,1102
729337,Fraud,3,Fraud,Nevada,2021,6545,729337,6545
380279,Fraud,2,Fraud,New Hampshire,2018,1238,380279,1238
